minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
2.21,8.33,8.93,9.0,1.55,6.56,4.21,469.27,107.37,0.84,204.12,10.87,64.86,52.13,0.0,-0.88
2.21,8.75,8.93,9.0,1.24,7.68,4.33,544.82,169.98,0.99,274.93,11.04,66.11,53.1,0.0,-0.75
2.21,8.33,8.25,9.0,1.24,7.68,4.13,483.53,115.76,0.84,212.5,11.13,66.58,52.55,0.0,-1.12
2.21,8.33,12.01,9.0,1.86,7.59,4.06,516.75,135.65,0.89,249.43,10.68,65.75,50.84,0.0,-0.61
1.27,4.61,8.93,9.0,1.24,7.68,4.39,502.43,128.04,0.91,239.04,10.92,64.43,52.92,0.0,-0.78
2.62,8.33,12.68,9.0,1.2,7.68,4.31,497.03,123.76,0.89,228.05,11.17,65.88,53.61,0.0,-1.1
2.21,8.33,11.78,9.0,1.53,7.68,4.41,498.0,129.46,0.91,233.36,10.91,64.7,52.86,0.0,-0.75
2.54,7.96,8.93,9.0,0.89,6.15,4.85,516.96,146.62,0.94,247.6,11.23,66.13,53.13,0.0,-0.56
2.21,8.33,11.78,9.0,1.53,7.64,4.26,513.18,138.46,0.91,246.01,10.93,65.37,52.16,0.0,-0.75
3.26,8.33,3.8,9.0,1.04,2.52,4.17,447.25,84.56,0.81,185.64,10.84,63.9,53.62,0.0,-1.16
2.26,8.33,11.35,9.0,1.28,7.43,4.39,497.12,130.52,0.9,230.42,11.11,65.28,53.33,0.0,-0.94
4.18,6.83,6.19,9.0,0.89,7.19,4.26,476.51,118.43,0.87,210.76,11.18,65.02,54.22,0.0,-1.24
2.54,5.22,11.78,9.0,1.53,7.68,4.28,461.77,85.3,0.84,199.26,10.84,64.21,52.69,0.0,-0.97
1.69,5.84,8.93,9.0,0.89,7.19,4.65,457.42,100.2,0.83,189.43,11.22,65.52,53.63,0.0,-0.96
2.25,8.33,11.78,9.0,1.48,7.68,4.07,456.6,99.22,0.84,193.12,11.0,64.36,53.38,0.0,-1.25
3.56,5.41,6.19,9.0,1.31,7.19,4.38,519.21,128.21,0.91,252.32,10.82,65.31,52.06,0.0,-0.62
4.39,4.66,6.48,9.0,0.89,6.72,4.68,510.55,146.4,0.94,246.36,10.96,64.59,53.39,0.0,-0.56
4.18,8.02,6.19,9.0,0.89,7.57,4.54,490.46,126.66,0.88,220.43,11.23,66.1,53.72,0.0,-0.96
1.5,6.83,6.19,9.0,0.89,7.04,4.24,477.59,123.73,0.87,211.19,11.2,65.14,53.7,2.0,4.0
4.18,6.83,4.14,9.0,0.89,7.83,4.2,496.12,129.43,0.89,227.66,11.12,65.62,53.48,0.0,-1.11
4.51,7.7,4.47,9.0,1.89,7.19,4.23,559.39,130.78,0.97,297.12,10.43,64.1,50.72,0.0,-0.33
4.18,6.83,9.8,9.0,1.55,7.19,4.6,504.72,111.11,0.91,242.1,10.77,64.14,52.68,0.0,-0.57
4.18,6.83,8.04,9.0,0.87,7.19,4.49,465.55,111.68,0.85,199.02,11.22,65.17,54.17,0.0,-1.11
2.54,8.33,14.41,9.0,1.23,7.19,4.27,553.79,167.59,0.98,281.17,11.08,67.48,51.93,0.0,-0.69
2.54,6.39,8.73,9.0,0.93,7.19,4.64,479.72,113.33,0.85,209.52,11.22,66.14,53.05,0.0,-0.85
3.6,5.14,10.03,9.0,1.17,7.19,4.28,479.3,107.43,0.86,212.4,11.04,65.32,53.34,0.0,-1.08
3.14,8.33,3.96,9.0,0.89,7.32,5.53,947.29,523.46,1.47,657.1,10.58,72.75,47.21,0.0,2.63
1.31,7.05,12.34,9.0,0.89,5.47,4.3,509.14,154.47,0.91,240.38,11.23,65.91,53.0,4.0,4.0
2.54,9.01,8.93,9.0,1.43,7.19,4.19,499.01,129.85,0.89,233.12,10.99,65.01,52.8,0.0,-0.96
2.37,8.33,8.93,9.0,0.91,7.19,4.22,499.97,135.0,0.92,231.03,11.29,65.73,54.35,0.0,-1.28
3.36,6.38,9.75,9.0,1.42,6.58,4.4,504.19,115.95,0.91,240.42,10.87,64.52,52.78,0.0,-0.77
3.43,8.33,8.93,9.0,1.99,7.27,4.13,496.95,106.82,0.87,233.6,10.55,64.36,51.08,0.0,-0.62
2.54,8.0,13.55,9.0,0.91,7.19,4.29,513.55,143.93,0.93,242.97,11.29,66.35,53.35,0.0,-1.07
4.79,8.84,8.93,9.0,0.91,5.46,4.46,520.93,148.79,0.93,250.03,11.2,66.53,53.23,0.0,-0.85
2.37,5.25,8.93,9.0,0.91,7.19,4.3,490.95,123.68,0.88,223.42,11.14,65.47,53.39,0.0,-1.06
2.0,8.33,8.93,9.0,1.33,2.02,4.3,501.72,132.79,0.91,239.48,10.64,64.05,51.97,0.0,-0.54
2.54,8.02,8.93,9.0,1.16,7.19,4.29,512.33,130.67,0.91,241.33,11.18,66.35,53.16,0.0,-1.04
4.75,5.67,8.93,9.0,0.91,7.19,4.17,490.18,124.09,0.85,218.95,11.15,66.49,52.93,0.0,-1.11
2.37,8.33,9.13,9.0,0.91,2.64,4.17,497.18,127.23,0.89,228.82,11.11,65.66,53.07,0.0,-1.09
3.93,8.33,8.93,9.0,1.42,7.19,4.32,517.44,124.86,0.94,251.64,10.93,64.99,53.33,0.0,-0.9
2.54,8.33,8.93,9.0,0.94,3.66,4.26,522.7,145.49,0.93,252.0,11.14,66.55,52.69,0.0,-0.92
2.73,6.01,8.93,9.0,0.89,4.51,4.69,504.58,133.79,0.9,234.7,11.11,66.0,53.41,0.0,-0.7
2.54,4.84,8.93,9.0,1.54,6.75,4.85,551.3,139.76,1.0,287.83,10.63,64.48,51.76,0.0,-0.06
3.51,8.33,7.63,9.0,0.89,7.19,4.51,540.6,167.79,0.97,268.63,11.19,66.97,53.03,0.0,-0.7
3.27,8.33,8.93,9.0,0.89,6.52,4.17,508.82,140.89,0.9,238.6,11.26,66.28,53.26,1.0,4.0
2.71,8.33,4.95,9.0,0.89,4.68,5.23,660.2,268.8,1.17,385.53,10.85,68.06,50.39,0.0,0.8
2.54,8.33,8.93,9.0,0.89,7.45,4.35,503.52,137.27,0.92,234.27,11.29,65.84,54.03,0.0,-1.13
2.54,4.79,4.02,9.0,1.07,2.33,4.38,522.71,130.04,0.92,258.5,10.51,64.55,50.96,0.0,-0.29
3.17,8.74,8.93,9.0,0.89,3.65,4.47,467.86,105.77,0.83,197.15,11.23,66.27,53.39,0.0,-1.06
2.54,8.92,11.43,9.0,0.89,7.19,4.27,464.63,106.23,0.84,193.69,11.43,66.37,54.13,0.0,-1.42
2.54,8.66,8.93,9.0,0.89,7.19,4.39,491.92,128.56,0.88,221.66,11.36,66.11,54.11,0.0,-1.19
2.54,8.33,8.93,9.0,1.88,6.8,4.37,493.77,116.59,0.89,231.93,10.65,63.77,52.12,0.0,-0.58
