minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
2.26,4.9,3.88,9.0,0.85,3.74,4.58,561.36,169.38,1.0,305.0,10.05,62.94,49.69,0.0,0.46
2.99,4.7,7.47,9.0,1.46,7.56,5.29,706.83,284.49,1.18,445.18,9.95,64.63,48.07,0.0,1.75
1.25,4.52,7.47,9.0,1.45,7.56,4.66,548.98,159.1,1.0,293.57,10.09,62.72,50.38,0.0,0.38
4.82,4.74,8.96,9.0,1.45,7.56,4.67,643.06,223.13,1.07,380.85,10.02,64.78,48.01,0.0,0.97
2.26,4.9,6.13,9.0,1.82,7.56,5.54,890.39,428.9,1.37,619.63,9.72,67.56,45.52,0.0,2.98
2.26,1.8,5.71,9.0,1.82,2.44,4.67,643.8,210.58,1.05,383.39,9.7,64.43,46.64,0.0,1.28
3.46,5.02,2.86,9.0,0.62,7.56,5.77,915.23,480.12,1.41,644.21,9.73,67.74,45.56,25.0,4.0
2.57,4.88,6.44,9.0,1.45,6.64,5.21,625.74,210.56,1.09,364.14,10.05,64.6,49.07,0.0,1.2
2.26,1.8,8.59,9.0,1.82,3.38,4.88,613.47,193.1,1.06,358.47,9.74,62.8,48.03,0.0,1.18
2.21,3.44,5.71,9.0,1.82,4.14,4.88,651.21,226.23,1.12,392.84,9.89,63.56,48.72,0.0,1.15
2.26,4.49,6.13,9.0,1.55,2.44,4.83,659.56,228.98,1.07,394.09,9.93,65.84,47.65,0.0,1.22
2.26,4.9,5.89,9.0,1.82,7.56,4.56,580.85,175.12,1.01,325.12,9.98,62.84,49.05,0.0,0.59
2.26,4.9,6.13,9.0,1.82,7.56,4.67,609.39,191.75,1.06,350.25,10.0,63.88,48.92,0.0,0.75
2.26,4.9,5.22,9.0,1.82,7.56,5.02,538.52,148.43,0.98,284.03,9.93,62.44,50.11,0.0,0.74
2.26,2.48,5.71,9.0,1.72,3.03,4.67,531.97,134.39,0.95,278.2,9.88,62.26,49.68,0.0,0.49
1.66,1.8,3.06,9.0,1.82,2.27,4.61,550.22,143.16,0.96,297.7,9.68,61.96,48.53,0.0,0.75
2.26,2.44,5.71,9.0,0.99,5.06,5.22,561.54,173.96,0.95,304.73,9.99,63.07,49.36,0.0,1.05
2.26,3.1,6.83,9.0,1.72,3.03,5.25,562.06,160.82,1.01,308.06,9.88,62.38,48.95,0.0,1.14
2.26,2.76,7.05,9.0,0.94,3.03,4.53,528.84,141.47,0.94,273.85,10.06,62.61,49.96,0.0,0.27
4.47,2.48,5.71,9.0,0.98,4.57,5.74,751.29,332.0,1.26,489.28,9.79,64.88,47.18,0.0,2.5
3.27,2.48,5.36,9.0,1.29,4.12,5.06,663.03,244.02,1.13,402.24,9.82,64.4,47.93,0.0,1.5
1.85,1.39,5.71,9.0,1.72,5.72,4.87,640.73,214.17,1.07,381.4,9.69,64.08,47.09,0.0,1.41
4.61,4.66,4.75,9.0,1.07,3.03,4.54,502.92,123.82,0.9,248.41,10.09,62.54,50.66,0.0,0.1
2.26,2.48,5.71,9.0,1.87,2.81,4.79,567.47,160.55,1.0,313.99,9.77,62.27,48.9,0.0,0.86
3.65,2.74,6.13,9.0,1.82,7.56,5.1,708.93,269.14,1.13,445.12,9.84,65.58,47.01,0.0,1.73
3.21,4.9,5.36,9.0,1.29,7.51,5.69,685.02,260.6,1.12,420.0,9.97,65.87,47.55,0.0,2.01
3.37,2.48,5.36,9.0,1.29,4.12,4.87,565.57,164.95,0.99,307.63,10.0,63.34,49.35,0.0,0.74
3.27,2.67,5.36,9.0,1.88,4.28,4.68,584.81,175.29,1.02,330.33,9.86,62.47,48.92,0.0,0.78
2.26,4.9,6.13,9.0,0.66,4.52,4.4,469.9,98.65,0.83,213.68,10.21,62.93,50.42,12.0,4.0
3.24,2.48,5.36,9.0,1.53,6.33,5.1,543.87,149.34,0.99,290.64,9.93,62.04,50.41,0.0,0.77
3.27,1.86,5.36,9.0,0.73,7.56,4.91,599.83,199.85,1.05,342.4,9.96,63.2,49.46,0.0,0.93
2.75,2.48,6.13,9.0,1.82,4.12,5.01,668.86,241.69,1.1,407.93,9.78,64.51,47.15,0.0,1.57
3.21,4.1,2.47,9.0,1.29,7.51,4.82,621.5,208.93,1.06,361.55,10.01,64.12,48.45,0.0,0.99
3.21,2.69,5.28,9.0,0.69,4.54,4.87,568.12,179.31,1.03,313.4,9.99,62.59,50.18,3.0,4.0
1.29,3.94,3.96,9.0,1.24,3.74,4.49,486.78,111.81,0.9,236.33,10.06,61.37,50.78,0.0,0.02
3.61,1.66,7.62,9.0,1.97,4.75,4.96,551.47,147.68,0.96,296.87,9.82,62.52,49.09,0.0,0.88
4.3,2.94,5.36,9.0,1.29,2.06,5.28,519.79,135.3,0.95,268.88,9.86,61.58,50.01,0.0,0.94
3.21,4.9,3.79,9.0,1.63,4.67,4.62,551.92,153.14,0.97,295.23,10.0,62.97,49.08,0.0,0.53
1.32,1.57,5.36,9.0,1.1,7.51,4.67,587.8,182.27,1.02,330.77,9.89,63.35,48.89,0.0,0.78
3.21,4.9,5.36,9.0,1.29,7.51,4.87,625.3,216.82,1.07,365.3,10.05,64.08,48.87,0.0,0.98
2.22,4.9,8.25,9.0,1.82,6.69,4.79,634.66,208.83,1.06,374.42,9.97,64.3,47.96,0.0,1.05
2.26,2.1,6.38,9.0,0.87,7.56,4.49,516.01,132.35,0.92,261.15,10.06,62.54,50.08,0.0,0.19
4.55,1.67,6.91,9.0,1.82,7.56,4.75,647.6,217.07,1.04,384.78,9.84,65.19,47.08,0.0,1.23
1.51,4.67,6.13,9.0,1.24,3.74,4.74,612.25,202.93,1.06,352.11,10.04,64.13,48.97,0.0,0.82
1.29,4.9,4.6,9.0,1.13,2.34,5.84,566.19,171.78,1.0,310.02,10.0,62.89,49.27,0.0,1.53
2.26,3.94,4.05,9.0,1.82,6.64,5.44,877.34,426.53,1.38,608.89,9.72,67.01,45.96,0.0,2.84
1.29,3.94,3.96,9.0,0.66,3.74,4.43,477.34,106.32,0.88,224.56,10.18,61.9,50.85,22.0,4.0
2.53,4.37,5.41,9.0,1.89,3.74,4.78,620.58,209.49,1.07,363.08,9.85,63.31,48.53,0.0,1.05
2.26,4.97,3.96,9.0,1.18,3.74,4.88,606.75,202.66,1.07,348.83,9.97,63.38,49.58,0.0,0.9
1.29,4.9,5.62,9.0,1.82,5.26,4.63,640.89,225.16,1.08,379.52,9.95,64.48,48.05,0.0,0.99
3.63,4.9,7.5,9.0,1.53,7.56,4.61,567.18,169.88,1.0,312.36,10.0,62.61,49.51,0.0,0.54
