minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
4.34,4.46,14.51,9.0,0.79,2.14,4.4,491.56,132.53,0.87,227.27,10.75,64.79,52.04,0.0
3.49,5.36,12.74,9.0,1.68,6.61,4.45,512.03,127.46,0.89,245.62,10.7,65.4,51.55,0.0
1.41,3.75,11.6,9.0,1.94,3.33,4.46,519.06,132.14,0.93,259.58,10.43,63.51,51.06,0.0
3.8,2.47,9.04,9.0,0.64,7.23,4.49,527.14,166.25,0.93,263.79,10.7,64.59,51.83,20.0
4.87,4.87,4.5,9.0,0.67,4.74,4.46,484.99,129.94,0.87,219.76,10.88,64.85,52.8,3.0
3.34,5.58,9.64,9.0,1.8,4.28,4.62,532.13,140.56,0.96,271.31,10.54,63.82,51.61,0.0
4.25,3.14,7.0,9.0,0.87,4.87,4.6,514.42,151.68,0.92,251.15,10.68,64.61,51.84,0.0
3.18,5.79,11.88,9.0,1.97,5.99,4.39,496.3,114.11,0.89,235.06,10.61,63.98,51.8,0.0
3.52,3.74,12.59,9.0,1.87,2.47,4.5,531.49,135.14,0.94,270.77,10.37,63.82,50.81,0.0
1.63,3.78,5.13,9.0,1.93,5.78,4.9,549.45,147.15,0.97,287.3,10.41,64.27,50.55,0.0
2.58,3.3,10.29,9.0,1.79,3.66,4.55,560.31,155.27,0.97,297.85,10.35,64.47,49.83,0.0
4.34,4.98,10.92,9.0,0.96,6.71,4.4,492.64,133.49,0.88,228.86,10.9,64.62,52.66,0.0
3.74,4.06,11.43,9.0,1.07,2.14,4.61,510.99,139.88,0.94,249.66,10.63,64.02,52.85,0.0
3.42,5.47,8.32,9.0,1.83,7.93,4.56,516.59,128.09,0.91,251.96,10.64,64.8,51.71,0.0
1.89,4.94,6.67,9.0,1.03,7.81,4.5,511.63,143.8,0.91,247.18,10.85,64.68,52.42,0.0
4.57,3.8,5.41,9.0,0.79,4.03,4.35,500.12,137.98,0.89,235.76,10.76,64.77,52.24,0.0
4.02,3.84,6.19,9.0,1.4,4.82,4.41,491.51,121.23,0.89,231.94,10.6,63.56,52.41,0.0
4.82,3.18,4.6,9.0,1.74,5.92,4.93,569.17,161.89,0.96,302.59,10.37,65.77,49.52,0.0
2.16,1.63,6.1,9.0,0.98,7.47,4.76,565.63,177.34,1.01,304.45,10.35,64.11,50.68,0.0
2.87,3.13,7.79,9.0,1.15,4.07,4.56,493.6,126.17,0.87,232.49,10.63,64.07,51.83,0.0
2.02,3.0,12.8,9.0,1.15,3.52,4.63,501.5,130.3,0.91,239.99,10.64,64.11,52.15,0.0
1.43,4.91,11.32,9.0,1.0,2.81,4.47,500.36,133.0,0.89,235.76,10.77,64.82,52.04,0.0
3.01,4.4,8.43,9.0,1.49,3.61,4.42,526.08,143.72,0.95,265.57,10.55,63.88,51.16,0.0
3.12,4.83,12.52,9.0,1.04,7.14,4.47,478.1,118.6,0.85,213.48,10.92,64.81,52.89,0.0
